'ABC19980108.1830.0711.tml'|||0|||0|||'ABC19980108'|||'TIMEX3'|||'t82'|||'B'
'ABC19980108.1830.0711.tml'|||8|||1|||'problems'|||'EVENT'|||'e153'|||'B'
'ABC19980108.1830.0711.tml'|||8|||2|||'in'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||8|||3|||'Hong'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||8|||4|||'Kong'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||8|||5|||'for'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||8|||6|||'a'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||8|||7|||'place'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||8|||8|||','|||''|||''|||''
'ABC19980108.1830.0711.tml'|||8|||9|||'for'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||8|||10|||'an'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||8|||11|||'economy'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||8|||12|||','|||''|||''|||''
'ABC19980108.1830.0711.tml'|||8|||13|||'that'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||8|||14|||'many'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||8|||15|||'experts'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||8|||16|||'thought'|||'EVENT'|||'e11'|||'B'
'ABC19980108.1830.0711.tml'|||8|||17|||'was'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||8|||18|||'once'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||8|||19|||'invincible'|||'EVENT'|||'e376'|||'B'
'ABC19980108.1830.0711.tml'|||8|||20|||'.'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||9|||0|||'Here'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||9|||1|||'\'s'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||9|||2|||'ABC'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||9|||3|||'\'s'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||9|||4|||'Jim'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||9|||5|||'Laurie'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||9|||6|||'.'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||10|||0|||'Not'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||10|||1|||'that'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||10|||2|||'long'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||10|||3|||'ago'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||10|||4|||','|||''|||''|||''
'ABC19980108.1830.0711.tml'|||10|||5|||'before'|||'SIGNAL'|||'s13'|||'B'
'ABC19980108.1830.0711.tml'|||10|||6|||'the'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||10|||7|||'Chinese'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||10|||8|||'takeover'|||'EVENT'|||'e12'|||'B'
'ABC19980108.1830.0711.tml'|||10|||9|||','|||''|||''|||''
'ABC19980108.1830.0711.tml'|||10|||10|||'the'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||10|||11|||'news'|||'EVENT'|||'e14'|||'B'
'ABC19980108.1830.0711.tml'|||10|||12|||'about'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||10|||13|||'real'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||10|||14|||'estate'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||10|||15|||'here'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||10|||16|||'was'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||10|||17|||'that'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||10|||18|||'the'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||10|||19|||'sky'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||10|||20|||'was'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||10|||21|||'the'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||10|||22|||'limit'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||10|||23|||'the'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||10|||24|||'highest'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||10|||25|||'prices'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||10|||26|||'in'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||10|||27|||'the'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||10|||28|||'world'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||10|||29|||'.'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||11|||0|||'So'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||11|||1|||'when'|||'SIGNAL'|||'s15'|||'B'
'ABC19980108.1830.0711.tml'|||11|||2|||'Wong'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||11|||3|||'Kwan'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||11|||4|||'spent'|||'EVENT'|||'e16'|||'B'
'ABC19980108.1830.0711.tml'|||11|||5|||'seventy'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||11|||6|||'million'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||11|||7|||'dollars'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||11|||8|||'for'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||11|||9|||'this'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||11|||10|||'house'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||11|||11|||','|||''|||''|||''
'ABC19980108.1830.0711.tml'|||11|||12|||'he'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||11|||13|||'thought'|||'EVENT'|||'e17'|||'B'
'ABC19980108.1830.0711.tml'|||11|||14|||'it'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||11|||15|||'was'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||11|||16|||'a'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||11|||17|||'great'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||11|||18|||'deal'|||'EVENT'|||'e18'|||'B'
'ABC19980108.1830.0711.tml'|||11|||19|||'.'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||12|||0|||'He'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||12|||1|||'sold'|||'EVENT'|||'e19'|||'B'
'ABC19980108.1830.0711.tml'|||12|||2|||'the'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||12|||3|||'property'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||12|||4|||'to'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||12|||5|||'five'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||12|||6|||'buyers'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||12|||7|||'and'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||12|||8|||'said'|||'EVENT'|||'e20'|||'B'
'ABC19980108.1830.0711.tml'|||12|||9|||'he'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||12|||10|||'\'d'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||12|||11|||'double'|||'EVENT'|||'e21'|||'B'
'ABC19980108.1830.0711.tml'|||12|||12|||'his'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||12|||13|||'money'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||12|||14|||'.'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||13|||0|||'In'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||13|||1|||'Hong'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||13|||2|||'Kong'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||13|||3|||','|||''|||''|||''
'ABC19980108.1830.0711.tml'|||13|||4|||'is'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||13|||5|||'always'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||13|||6|||'belongs'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||13|||7|||'to'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||13|||8|||'the'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||13|||9|||'seller'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||13|||10|||'\'s'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||13|||11|||'market'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||13|||12|||'.'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||14|||0|||'Now'|||'TIMEX3'|||'t196'|||'B'
'ABC19980108.1830.0711.tml'|||14|||1|||'with'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||14|||2|||'new'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||14|||3|||'construction'|||'EVENT'|||'e26'|||'B'
'ABC19980108.1830.0711.tml'|||14|||4|||'under'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||14|||5|||'way'|||'EVENT'|||'e27'|||'B'
'ABC19980108.1830.0711.tml'|||14|||6|||','|||''|||''|||''
'ABC19980108.1830.0711.tml'|||14|||7|||'three'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||14|||8|||'of'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||14|||9|||'his'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||14|||10|||'buyers'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||14|||11|||'have'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||14|||12|||'backed'|||'EVENT'|||'e28'|||'B'
'ABC19980108.1830.0711.tml'|||14|||13|||'out'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||14|||14|||'.'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||15|||0|||'And'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||15|||1|||'Wong'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||15|||2|||'Kwan'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||15|||3|||'will'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||15|||4|||'be'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||15|||5|||'lucky'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||15|||6|||'to'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||15|||7|||'break'|||'EVENT'|||'e30'|||'B'
'ABC19980108.1830.0711.tml'|||15|||8|||'even'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||15|||9|||'.'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||16|||0|||'All'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||16|||1|||'across'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||16|||2|||'Hong'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||16|||3|||'Kong'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||16|||4|||','|||''|||''|||''
'ABC19980108.1830.0711.tml'|||16|||5|||'the'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||16|||6|||'property'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||16|||7|||'market'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||16|||8|||'has'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||16|||9|||'crashed'|||'EVENT'|||'e32'|||'B'
'ABC19980108.1830.0711.tml'|||16|||10|||'.'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||17|||0|||'Pamela'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||17|||1|||'Pak'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||17|||2|||'owns'|||'EVENT'|||'e33'|||'B'
'ABC19980108.1830.0711.tml'|||17|||3|||'eight'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||17|||4|||'condominiums'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||17|||5|||'here'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||17|||6|||'.'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||18|||0|||'Pak'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||18|||1|||'ca'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||18|||2|||'n\'t'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||18|||3|||'find'|||'EVENT'|||'e34'|||'B'
'ABC19980108.1830.0711.tml'|||18|||4|||'buyers'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||18|||5|||'.'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||19|||0|||'She'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||19|||1|||'estimates'|||'EVENT'|||'e37'|||'B'
'ABC19980108.1830.0711.tml'|||19|||2|||'her'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||19|||3|||'properties'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||19|||4|||','|||''|||''|||''
'ABC19980108.1830.0711.tml'|||19|||5|||'worth'|||'EVENT'|||'e88'|||'B'
'ABC19980108.1830.0711.tml'|||19|||6|||'a'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||19|||7|||'hundred'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||19|||8|||'thirty'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||19|||9|||'million'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||19|||10|||'dollars'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||19|||11|||'in'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||19|||12|||'October'|||'TIMEX3'|||'t89'|||'B'
'ABC19980108.1830.0711.tml'|||19|||13|||','|||''|||''|||''
'ABC19980108.1830.0711.tml'|||19|||14|||'are'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||19|||15|||'worth'|||'EVENT'|||'e91'|||'B'
'ABC19980108.1830.0711.tml'|||19|||16|||'only'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||19|||17|||'half'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||19|||18|||'that'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||19|||19|||'now'|||'TIMEX3'|||'t90'|||'B'
'ABC19980108.1830.0711.tml'|||19|||20|||'.'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||20|||0|||'They'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||20|||1|||'believe'|||'EVENT'|||'e39'|||'B'
'ABC19980108.1830.0711.tml'|||20|||2|||'ah'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||20|||3|||'it'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||20|||4|||'will'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||20|||5|||'be'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||20|||6|||'always'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||20|||7|||'up'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||20|||8|||'going'|||'EVENT'|||'e40'|||'B'
'ABC19980108.1830.0711.tml'|||20|||9|||'up'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||20|||10|||'and'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||20|||11|||'up'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||20|||12|||'ah'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||20|||13|||'forever'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||20|||14|||'.'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||21|||0|||'Nobody'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||21|||1|||'believe'|||'EVENT'|||'e41'|||'B'
'ABC19980108.1830.0711.tml'|||21|||2|||'this'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||21|||3|||'any'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||21|||4|||'more'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||21|||5|||'.'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||22|||0|||'Of'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||22|||1|||'all'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||22|||2|||'of'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||22|||3|||'Asia'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||22|||4|||'\'s'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||22|||5|||'economies'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||22|||6|||','|||''|||''|||''
'ABC19980108.1830.0711.tml'|||22|||7|||'Hong'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||22|||8|||'Kong'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||22|||9|||'is'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||22|||10|||'the'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||22|||11|||'most'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||22|||12|||'robust'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||22|||13|||'.'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||23|||0|||'But'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||23|||1|||'in'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||23|||2|||'the'|||'TIMEX3'|||'t98'|||'B'
'ABC19980108.1830.0711.tml'|||23|||3|||'past'|||'TIMEX3'|||'t98'|||'I'
'ABC19980108.1830.0711.tml'|||23|||4|||'three'|||'TIMEX3'|||'t98'|||'I'
'ABC19980108.1830.0711.tml'|||23|||5|||'months'|||'TIMEX3'|||'t98'|||'I'
'ABC19980108.1830.0711.tml'|||23|||6|||','|||''|||''|||''
'ABC19980108.1830.0711.tml'|||23|||7|||'stocks'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||23|||8|||'have'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||23|||9|||'plunged'|||'EVENT'|||'e42'|||'B'
'ABC19980108.1830.0711.tml'|||23|||10|||','|||''|||''|||''
'ABC19980108.1830.0711.tml'|||23|||11|||'interest'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||23|||12|||'rates'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||23|||13|||'have'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||23|||14|||'soared'|||'EVENT'|||'e43'|||'B'
'ABC19980108.1830.0711.tml'|||23|||15|||'and'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||23|||16|||'the'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||23|||17|||'downturn'|||'EVENT'|||'e44'|||'B'
'ABC19980108.1830.0711.tml'|||23|||18|||'all'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||23|||19|||'across'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||23|||20|||'Asia'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||23|||21|||'means'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||23|||22|||'that'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||23|||23|||'people'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||23|||24|||'are'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||23|||25|||'not'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||23|||26|||'spending'|||'EVENT'|||'e46'|||'B'
'ABC19980108.1830.0711.tml'|||23|||27|||'here'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||23|||28|||'.'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||24|||0|||'Hotels'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||24|||1|||'are'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||24|||2|||'only'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||24|||3|||'thirty'|||'EVENT'|||'e371'|||'B'
'ABC19980108.1830.0711.tml'|||24|||4|||'percent'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||24|||5|||'full'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||24|||6|||'.'|||''|||''|||''
'ABC19980108.1830.0711.tml'|||25|||0|||'You'|||''|||''|||''
